sector_name,sector_link,title,link
,,"Society for Centralized Recruitment in Subordinate Courts, Under Punjab and Haryana High Court",https://www.sssc.gov.in
,,"State Legal Services Authority, (UT) Chandigarh",https://chdslsa.gov.in
,,"State Public Services Tribunal, Uttar Pradesh",https://spst.up.nic.in
,,"SuSwagatam, Supreme Court of India",https://suswagatam.sci.gov.in/public/Index.aspx
,,Supreme Court Legal Services Committee,https://sclsc.gov.in
,,Supreme Court of India,https://main.sci.gov.in
,,"Systemized Administration & Regulation of Tendering and Handling All Court Cases (SARTHAC), West Bengal",https://sarthac.gov.in
,,Tamil Nadu State Judicial Academy,https://www.tnsja.tn.gov.in
,,Tamil Nadu State Legal Services Authority,https://www.tnlegalservices.tn.gov.in
,,Telangana High Court,https://tshc.gov.in
,,Telangana State Judicial Academy,https://tsja.gov.in
,,"The Indian Law Institute, Delhi",https://www.ili.ac.in
,,"The International Centre for Alternative Dispute Resolution (ICADR), Regional Centre, Hyderabad",https://icadr.telangana.gov.in
,,"The National Law Institute University, Bhopal (NLIU), Madhya Pradesh",https://www.nliu.ac.in
,,"Trade Tax Tribunal Department, Government of Uttar Pradesh",https://tradetaxtribunal.up.nic.in
,,Tripura High Court,https://thc.nic.in
,,Uttar Pradesh State Legal Services Authority,https://upslsa.up.nic.in
,,Uttarakhand High Court,https://highcourtofuttarakhand.gov.in
,,"Uttarakhand Judicial and Legal Academy, Uttarakhand",https://ujala.uk.gov.in
,,"Uttarakhand Public Services Tribunal, Uttarakhand",https://ukpst.uk.gov.in
,,"Uttarakhand State Legal Services Authority (UKSLSA), Nainital",https://slsa.uk.gov.in
,,"Vidhi Portal, Law Department & Advocate General Office, Jharkhand",https://vidhi.jharkhand.gov.in
,,"Vigilance Directorate, Odisha",https://odishavigilance.gov.in
,,Virtual Courts,https://vcourts.gov.in
,,West Bengal Judicial Academy,https://www.wbja.nic.in
,,West Bengal National University of Juridical Sciences ( NUJS),https://www.nujs.edu
,,"e-Courts Services, High Courts of India, District and Taluka Courts of India",https://ecourts.gov.in
,,e-Filing Services,https://efiling.ecourts.gov.in
,,"e-MaapVigyan, Chhattisgarh",https://legalmetrology.cg.nic.in
,,eCourt India Services,https://services.ecourts.gov.in
,,eLegalix - Allahabad High Court Judgment Information System,https://elegalix.allahabadhighcourt.in
People_Organisations,https://igod.gov.in/sector/FhNsIHQBsvhI6u6Q3tju/organizations,,
,,All India Railwaymen's Federation (AIRF),https://www.airfindia.org
,,Armed Forces Tribunal,https://aftdelhi.nic.in
,,"Armed Forces Tribunal, Regional Bench, Jaipur",https://aftjaipur.gov.in
,,"Banaskantha Collectorate, Gujarat",https://collectorbk.gujarat.gov.in
,,"Bhavnagar Collectorate, Gujarat",https://collectorbhavnagar.gujarat.gov.in
,,Circular Management Information System,https://ccis.nic.in
,,"Collectorate - District Dahod, Gujarat",https://collectordahod.gujarat.gov.in
,,"Collectorate - District Dang, Gujarat",https://collectordangs.gujarat.gov.in
,,"Collectorate - District Gandhinagar, Gujarat",https://collectorgandhinagar.gujarat.gov.in
,,"Collectorate - District Junagadh, Gujarat",https://collectorjunagadh.gujarat.gov.in
,,"Collectorate - District Kheda, Gujarat",https://collectorkheda.gujarat.gov.in
,,"Collectorate - District Kutch, Gujarat",https://collectorkutch.gujarat.gov.in
,,"Collectorate - District Mehsana, Gujarat",https://collectormehsana.gujarat.gov.in
,,"Collectorate - District Narmada, Gujarat",https://collectornarmada.gujarat.gov.in
,,"Collectorate - District Navsari, Gujarat",https://collectornavsari.gujarat.gov.in
,,"Collectorate - District Porbandar, Gujarat",https://collectorporbandar.gujarat.gov.in
,,"Collectorate - District Rajkot, Gujarat",https://collectorrajkot.gujarat.gov.in
,,"Collectorate - District Sabarkantha, Gujarat",https://collectorsk.gujarat.gov.in
,,"Collectorate - District Surat, Gujarat",https://collectorsurat.gujarat.gov.in
,,"Collectorate - District Surendranagar, Gujarat",https://collectorsurendranagar.gujarat.gov.in
,,"Collectorate - District Valsad, Gujarat",https://collectorvalsad.gujarat.gov.in
,,"Department of Information and Public Relations, Andhra Pradesh",https://ipr.ap.nic.in
,,"Devipatan Mandal, Gonda, Uttar Pradesh",https://devipatanmandal.nic.in
,,"Directorate of Official Language, Goa",https://dol.goa.gov.in
,,"Divisional Commissioner Kashmir, Jammu and Kashmir",https://kashmirdivision.nic.in
,,Federation of Railway Officers Association (FROA),https://froa.in
,,"Hindu Religious Institutions and Wakfu Department, Puducherry",https://hri.py.gov.in
,,Indian Railway Accounts Service Association,https://www.irastimes.org
,,Indian Railway Welfare Organisation (IRWO),https://www.irwo.net
,,"Integrated Child Development Services Scheme, Maharashtra",https://icds.gov.in
,,"Karnataka State Haj Committee, Karnataka",https://www.karhaj.in
,,"Legislative Assembly, Arunachal Pradesh",https://arla.neva.gov.in
,,"Legislative Assembly, Himachal Pradesh",https://hpvidhansabha.nic.in
,,"Legislative Assembly, Madhya Pradesh",https://mpvidhansabha.nic.in
,,"Legislative Assembly, Meghalaya",https://megassembly.gov.in
,,"Legislative Assembly, Mizoram",https://www.mizoramassembly.in
,,"Man Power and Management System, National Informatics Centre, New Delhi",https://nicsi.com
,,"Meghalaya Basin Development Authority (MBDA), Meghalaya",https://mbda.gov.in
,,National Commission of Women Women's HelpLine,https://ncwwomenhelpline.in
,,National Federation of Indian Railwaymen (NFIR),https://www.nfirindia.com
,,National Portal For Transgender Persons,https://transgender.dosje.gov.in
,,"National Rail Museum, New Delhi",https://www.nrmindia.org
,,"National Trust for the Welfare of Persons with Autism, Cerebral Palsy, Mental Retardation and Multiple Disabilities, New Delhi",https://www.thenationaltrust.gov.in
,,"Police Radio Training School, Indore, Madhya Pradesh",https://prts-mppolice.nic.in
,,"Revenue Inspection Commissioner, Gujarat",https://revenueinspection.gujarat.gov.in
,,"Sikkim State Human Rights Commission (SSHRC), Gangtok, Sikkim",https://sshrc.nic.in
,,"Staff Selection Commission, Bangalore",https://ssckkr.kar.nic.in
,,"State Resource Centre for Women, Nagaland",https://missionshakti.nagaland.gov.in
,,"Survey of India, Dehradun",https://www.surveyofindia.gov.in
Petroleum_Oil_Natural_Gas,https://igod.gov.in/sector/AxNsIHQBsvhI6u6Q3tju/organizations,,
,,Akshay Urja,https://akshayurja.gov.in
,,"Andhra Pradesh Gas Infrastructure Corporation (APGIC), Andhra Pradesh",https://www.apgic.in
,,Assam Gas Company Limited,https://assamgas.org
,,BIO-URJA Portal,https://biourja.mnre.gov.in
,,Bharat Petro Resources Limited,https://bharatpetroresources.in
,,Bharat Petroleum Corporation Limited (BPCL),https://www.bharatpetroleum.in
,,Biogas Application Portal,https://biogas.mnre.gov.in
,,"Centre for High Technology (CHT), Noida",https://cht.gov.in
,,Chennai Petroleum Corporation Limited (CPCL),https://cpcl.co.in
,,"Directorate General of Hydrocarbons (DGH), Noida",https://dghindia.gov.in
,,"Directorate of Oil Palm Research, West Godavari",https://iiopr.icar.gov.in
,,"Directorate of Petroleum, Rajasthan",https://petroleum.rajasthan.gov.in
,,Gas Authority of India Limited (GAIL),https://www.gailgas.com
,,Hindustan Petroleum Corporation Limited (HPCL),https://www.hindustanpetroleum.com
,,Human Resource Development,https://hrd.mnre.gov.in
,,India Power map,https://indiapowermap.gov.in/rec
,,Indian Oil Corporation Limited (IOCL),https://www.iocl.com
,,Indian Renewable Energy Development Agency Limited,https://www.ireda.in
,,"Indian Strategic Petroleum Reserves Limited, Noida",https://www.isprlindia.com
,,International Solar Alliance (ISA),https://isolaralliance.org
,,Mangalore Refinary and Petrochemicals Limited,https://www.mrpl.co.in
,,Ministry of Petroleum and Natural Gas,https://mopng.gov.in
,,My LPG Portal,https://www.mylpg.in
,,Numaligarh Refinery Limited (NRL),https://www.nrl.co.in
,,"Oil India Limited (OIL), Noida",https://www.oil-india.com
,,Oil and Natural Gas Corporation Limited (ONGC),https://ongcindia.com
,,Petroleum Planning and Analysis Cell (PPAC),https://ppac.gov.in
,,"Petroleum and Natural Gas Regulatory Board (PNGRB), New Delhi",https://pngrb.gov.in
,,"Rajasthan State Gas Limited (RSGL), Rajasthan",https://rsgl.rajasthan.gov.in
,,Solar Energy Corporation of India Limited,https://www.seci.co.in
,,Wind Energy Programme,https://ccdcwind.gov.in
,,eProcurement Portal of Chennai Petroleum Corporation Limited,https://cpcletenders.nic.in
,,eProcurement Portal of Indian Oil Corporation Limited,https://iocletenders.nic.in
Rural_Development_Panchayati_Raj,https://igod.gov.in/sector/DRNsIHQBsvhI6u6Q3tju/organizations,,
,,"Aasara - Soceity for Elimination of Rural Poverty, Telangana",https://www.aasara.telangana.gov.in
,,"Adarsh Gram Yojana, Haryana",https://harspagy.gov.in
,,"Ahmedabad District Panchayat, Gujarat",https://ahmedabaddp.gujarat.gov.in
,,"Andhra Pradesh Capital Region Development Authority (APCRDA), Vijayawada",https://crda.ap.gov.in
,,Assam State Rural Livelihood Mission (ASRLM),https://asrlms.assam.gov.in
,,AuditOnline,https://auditonline.gov.in
,,Bank of Ideas and Innovations,https://ideas.msme.gov.in
,,"Bhuiyan, Chhattisgarh Land Records",https://bhuiyan.cg.nic.in
,,Bihar Institute of Public Administration and Rural Development (BIPARD),https://bipard.bihar.gov.in
,,Bihar Rural Development Society (BRDS),https://brds.bihar.gov.in
,,"Bipin Tripathi Kumaon Institue of Technology, Uttarakhand",https://kecua.ac.in
,,Brahmaputra Board,https://brahmaputraboard.gov.in
,,"Chief Commissioner of Land Administration, Andhra Pradesh",https://ccla.ap.gov.in/CCLA/Index.aspx
,,"Chief Development Office, Dehradun, Uttarakhand",https://cdodoon.gov.in
,,"Commissionerate of Rural Development and Panchayat Raj (Training), Tamil Nadu",https://crdpr.tn.gov.in
,,"Commissionerate of Rural Development, Assam",https://rural.assam.gov.in
,,"Commissionerate of Rural Development, Gujarat",https://ruraldev.gujarat.gov.in
,,"Community Managed Micro Insurance, Andhra Pradesh",https://aaby.ap.gov.in
,,Deendayal Antyodaya Yojana-NRLM,https://aajeevika.gov.in
,,"Deendayal Upadhyaya State Institute of Rural Development, Lucknow, Uttar Pradesh",https://www.sirdup.in
,,"Directorate of Settlement & Land Records, Goa",https://dslr.goa.gov.in
,,"Directorate of State Institute of Rural Development, Kohima, Nagaland",https://sird.nagaland.gov.in
,,"Directorate of Survey and Land Records, Kerala",https://dslr.kerala.gov.in
,,"Directorate of Town Panchayats, Tamil Nadu",https://www.tn.gov.in/dtp
,,"Directorate of Town and Country Planning, Assam",https://tcp.assam.gov.in
,,"Directorate of Town and Country Planning, Tamil Nadu",https://tcp.tn.gov.in
,,"Directorate of Watershed Development & Soil Conservation, Rajasthan",https://water.rajasthan.gov.in/wdsc/#/home/dptHome
,,District Development Coordination and Monitoring Committees (DISHA),https://disha.gov.in
,,"District Rural Development Agency (DRDA), Hamirpur, Himachal Pradesh",https://drdahamirpurhp.nic.in
,,E-Gramswaraj,https://egramswaraj.gov.in
,,Electronic Maintenance of Rural Roads under PMGSY (eMARG),https://emarg.gov.in
,,"Employment Generation and Marketing Mission (EGMM), Telangana, Andhra Pradesh",https://tsegmm.cgg.gov.in
,,"Evaluation Department, Rajasthan",https://evaluation.rajasthan.gov.in
,,GRameen Internal audit Portal (GRIP),https://grip.gov.in
,,"Garhwal Division, Uttarakhand",https://garhwal.uk.gov.in
,,"Gram Drashan, Haryana",https://gramdarshan.haryana.gov.in
,,Gram Manchitra,https://grammanchitra.gov.in
,,"Haryana Institute of Rural Development (HIRD), Nilokheri, Haryana",https://www.hirdnilokheri.com
,,"Information Kerala Mission (IKM), Kerala",https://www.ikm.gov.in
,,"Institute of Rural Management Anand (IRMA), Gujarat",https://www.irma.ac.in
,,Integrated Watershed Development Programme (IWMP),https://iwmpmis.nic.in
,,Jal Shakti Abhiyan,https://jsactr.mowr.gov.in
,,Lakhpati Didi,https://lakhpatididi.gov.in
,,Local Government Directory (LGD),https://lgdirectory.gov.in
,,"Lohiya Swachh Bihar Abhiyan (LSBA), Bihar",https://lsba.bih.nic.in
,,"Maharashtra State Rural Livelihoods Mission, Maharashtra",https://www.umed.in
,,"Mahatma Gandhi National Rural Employment Guarantee Scheme, Chhattisgah",https://mgnrega.cg.nic.in
,,"Mahila Kisan Sashaktikaran Pariyojana (MKSP), NRLM",https://mksp.gov.in
,,"Meghalaya State Rural Livelihoods Society, Meghalaya",https://msrls.nic.in
,,Mission Amrit Sarovar,https://amritsarovar.gov.in
,,"Mission Basundhara, Assam",https://basundhara.assam.gov.in
,,"Mission Bhagiratha Department, Telangana",https://rwss.telangana.gov.in
,,"Mission Bhagiratha, Telangana",https://missionbhagiratha.telangana.gov.in
,,"Mission for Elimination of Poverty in Municipal Areas (MEPMA), Andhra Pradesh",https://www.apmepma.gov.in
,,National Panchayat Awards,https://panchayataward.gov.in
,,National Social Assistance Programme (NSAP),https://nsap.nic.in
,,North Eastern Regional Centre of National Institute,https://www.nirdnerc.nic.in
,,Panchayat Development Index Portal,https://pdi.gov.in
,,Panchayat Development Plan,https://gpdp.nic.in
,,"Punjab Municipal Infrastructure Development Company (PMIDC), Punjab",https://pmidc.punjab.gov.in
,,"Rajasthan Grameen Aajeevika Vikas Parishad, Rajasthan",https://rgavp.rajasthan.gov.in
,,"Reorganisation, Andhra Pradesh",https://reorganisation.ap.gov.in
,,"Rural Bazaar, Ministry of Panchayati Raj",https://ruralbazaar.gov.in
,,Saansad Adarsh Gram Yojana (SAANJHI),https://saanjhi.gov.in
,,Shyama Prasad Mukherji Rurban Mission (SPMRM),https://rurban.gov.in
,,"Society for Elimination of Rural Poverty (SERP), Telangana",https://www.serp.telangana.gov.in
,,"Society for Elimination of Rural Poverty - Human Resource Management System - HRMS, Telangana",https://www.serp.telangana.gov.in/HRMSTG
,,"Society for Elimination of Rural Poverty - Inclusive Development for Person with Disabilities, Telangana",https://ikppwd.telangana.gov.in
,,"Society for Social Audit, Accountability and Transparency (SSAAT), Telangana",https://www.socialaudit.telangana.gov.in
,,"Software for Assessment of Disabled for Access Rehabilitation and Empowerment (SADAREM), Telangana",https://sadarem.telangana.gov.in
,,"State Institute of Panchayat and Rural Development (SIPRD), Assam",https://sird.assam.gov.in
,,"State Institute of Public Administration and Rural Development (SIPARD), Tripura",https://sipard.tripura.gov.in
,,"State Institute of Rural Development (SIRD), Meghalaya",https://megsird.gov.in
,,"Stree Nidhi - Credit Cooperative Federation Ltd., Telangana",https://www.streenidhi.telangana.gov.in
,,Svamitva Scheme,https://svamitva.nic.in
,,"The Gandhigram Rural Institute (Deemed to be University), Telangana",https://www.ruraluniv.ac.in
,,"The Mahatma Gandhi National Rural Employment Guarantee Scheme, Telangana",https://www.nrega.telangana.gov.in
,,"The Provisions of the Panchayats (Extension to the Scheduled Areas) Act, 1996 (PESA)",https://pesadarpan.gov.in
,,Training Management Portal,https://trainingonline.gov.in
,,Unnat Bharat Abhiyan,https://unnatbharatabhiyan.gov.in
,,"Uttarakhand State Rural Livelihoods Mission, Uttarakhand",https://usrlm.uk.gov.in
,,"Uttarakhand Urban Sector Development Agency (UUSDA), Uttarakhand",https://www.uusdip.org
,,"Varanasi Development Authority, Uttar Pradesh",https://vdavns.com
,,Vibrant Gram Sabha,https://meetingonline.gov.in
,,"Watershed Development, Andhra Pradesh",https://iwmp.ap.gov.in
,,"YSR Pension Kanuka , Andhra Pradesh",https://sspensions.ap.gov.in
,,"e-Panchayat Sabha Digital Plateform for Panchayat, Odisha",https://panchayatsabha.odisha.gov.in
,,"e-Procurement Tender, Andhra Pradesh",https://apeprocurement.gov.in
,,eProcurement System for Pradhan Mantri Gram Sadak Yojana (PMGSY),https://pmgsytenders.gov.in
,,"eTendering System-Pradhan Mantri Gram Sadak Yojana (PMGSY), Uttar Pradesh",https://pmgsytendersup.gov.in
,,"eTendering System-Pradhan Mantri Gram Sadak Yojana (PMGSY), West Bengal",https://pmgsytenderswb.gov.in
,,"eTendering System-Pradhan Mantri Gram Sadak Yojana (PMGSY), Rajasthan",https://pmgsytendersraj.gov.in
,,"eTendering System-Pradhan Mantri Gram Sadak Yojana (PMGSY), Nagaland",https://pmgsytendersngl.gov.in
